bebyggelse,indbygge_1,indbygge_2,indbygge_3,indbygge_4,indbygge_5,start,end,WSAID
12459,12337669-d77e-6b98-e053-d480220a5a3f,Oregård Huse,01-01-2024,"3","1","1978","2019","1942"
16509,12337669-dc8f-6b98-e053-d480220a5a3f,Ravnebjerg,01-01-2024,"27","8","1989","2019","3175"
11156,12337669-a1d8-6b98-e053-d480220a5a3f,Hjortekær,01-01-2024,"3886","1829","1978","2019","3546"
10884,12337669-d7d4-6b98-e053-d480220a5a3f,Langebæk,01-01-2024,"245","139","1978","2019","1961"
16273,12337669-d6e6-6b98-e053-d480220a5a3f,Tågerup Huse,01-01-2024,"70","26","1978","2019","2952"
14477,12337669-d48a-6b98-e053-d480220a5a3f,Lille Vrøj,01-01-2024,"0","0","1978","2019","2077"
13651,12337669-dbcf-6b98-e053-d480220a5a3f,Ågerup,01-01-2024,"109","40","1978","2019","2845"
10263,12337669-d525-6b98-e053-d480220a5a3f,Vig,01-01-2024,"1757","917","1978","2019","2142"
11781,12337669-d511-6b98-e053-d480220a5a3f,Kildehuse,01-01-2024,"44","23","1978","2019","2138"
13667,12337669-da4b-6b98-e053-d480220a5a3f,Rorup,01-01-2024,"80","29","1978","2019","2700"
18864,12337669-e398-6b98-e053-d480220a5a3f,Kulager,01-01-2024,"12","5","1978","2019","2944"
18819,12337669-e36f-6b98-e053-d480220a5a3f,Maglebjerg,01-01-2024,"4","1","1978","2019","2833"
16331,12337669-db5a-6b98-e053-d480220a5a3f,Onsved Huse,01-01-2024,"9","5","1978","2019","3146"
11785,12337669-d4c2-6b98-e053-d480220a5a3f,Langelinie,01-01-2024,"5","3","1978","2019","2091"
12679,12337669-d170-6b98-e053-d480220a5a3f,Sønder Bjerge,01-01-2024,"113","48","1978","2019","2062"
16789,12337669-dad9-6b98-e053-d480220a5a3f,Bøstofte,01-01-2024,"12","4","1978","2019","1051"
10191,12337669-dc27-6b98-e053-d480220a5a3f,Ramløse,01-01-2024,"1561","639","1978","2019","3169"
11502,12337669-dd1c-6b98-e053-d480220a5a3f,Lille Gunderød,01-01-2024,"21","4","1978","2019","2233"
15997,12337669-d726-6b98-e053-d480220a5a3f,Hellested Præstemark,01-01-2024,"18","6","1978","2019","2010"
11288,12337669-d383-6b98-e053-d480220a5a3f,Stokkehuse,01-01-2024,"21","12","1978","2019","3389"
16540,12337669-d649-6b98-e053-d480220a5a3f,Stensby Linie,01-01-2024,"16","6","1978","2019","1972"
11375,12337669-de0d-6b98-e053-d480220a5a3f,Arresødal,01-01-2024,"34","28","1986","2019","3162"
15350,12337669-d7df-6b98-e053-d480220a5a3f,Sageby,01-01-2024,"38","17","1978","2019","1956"
14623,12337669-db06-6b98-e053-d480220a5a3f,Vrangstrup,01-01-2024,"35","10","1992","2019","2894"
15321,12337669-d13c-6b98-e053-d480220a5a3f,Lunghuse,01-01-2024,"10","4","1978","2019","2877"
11732,12337669-d2d8-6b98-e053-d480220a5a3f,Marke,01-01-2024,"42","19","1978","2019","2812"
16787,12337669-d3ca-6b98-e053-d480220a5a3f,Årslev,01-01-2024,"23","13","1997","2019","2063"
10036,12337669-db93-6b98-e053-d480220a5a3f,Gevninge,01-01-2024,"1646","701","1978","2019","2686"
16845,12337669-d93b-6b98-e053-d480220a5a3f,Ny Fredsgårde,01-01-2024,"24","9","1978","2019","1056"
13189,12337669-d960-6b98-e053-d480220a5a3f,Kollekolle,01-01-2024,"13","3","1978","2019","3340"
17005,12337669-d2c6-6b98-e053-d480220a5a3f,Hagendrup,01-01-2024,"20","10","1978","2019","2104"
16253,12337669-d35e-6b98-e053-d480220a5a3f,Stubbene,01-01-2024,"3","2","1978","2019","2833"
10041,12337669-dab5-6b98-e053-d480220a5a3f,Vemmedrup,01-01-2024,"1625","633","1978","2019","2032"
18935,12337669-e3f0-6b98-e053-d480220a5a3f,Husmandsmark,01-01-2024,"28","10","1978","2019","2893"
10052,12337669-d76a-6b98-e053-d480220a5a3f,Bårse,01-01-2024,"495","245","1978","2019","1937"
11616,12337669-d398-6b98-e053-d480220a5a3f,Krøjerup,01-01-2024,"4","3","2017","2019","3392"
18694,12337669-e2be-6b98-e053-d480220a5a3f,Store Fuglede Stationsby,01-01-2024,"145","71","2005","2019","2126"
14643,12337669-d22d-6b98-e053-d480220a5a3f,Agersø,01-01-2024,"172","90","1978","2019","2060"
18361,12337669-d9ed-6b98-e053-d480220a5a3f,Veksø,01-01-2024,"1794","764","1978","2019","2854"
15741,12337669-dc04-6b98-e053-d480220a5a3f,Røgerup,01-01-2024,"30","14","1978","2019","3134"
14895,12337669-de8c-6b98-e053-d480220a5a3f,Rørmose,01-01-2024,"6","3","1978","2019","2133"
12869,12337669-dd7f-6b98-e053-d480220a5a3f,Krogenlund,01-01-2024,"15","8","1978","2019","3424"
10482,12337669-d501-6b98-e053-d480220a5a3f,Nykøbing S,01-01-2024,"5015","2896","1978","2019","2132"
17009,12337669-d2ce-6b98-e053-d480220a5a3f,Navstok Huse,01-01-2024,"12","6","1978","2019","2819"
16674,12337669-d8fc-6b98-e053-d480220a5a3f,Rønnebæk-Sibberup,01-01-2024,"14","5","2010","2019","2930"
15855,12337669-d250-6b98-e053-d480220a5a3f,Gurede,01-01-2024,"14","6","1978","2019","2807"
16006,12337669-d218-6b98-e053-d480220a5a3f,Ormeslev,01-01-2024,"89","33","1978","2019","2040"
16994,12337669-d312-6b98-e053-d480220a5a3f,Vindekilde,01-01-2024,"59","26","1978","2019","2155"
15831,12337669-d2b3-6b98-e053-d480220a5a3f,Sibberup,01-01-2024,"12","5","1978","2019","2830"
16096,12337669-da0d-6b98-e053-d480220a5a3f,Gammel Hastrup,01-01-2024,"69","23","2010","2019","2035"
11423,12337669-d2f5-6b98-e053-d480220a5a3f,Frihedshuse,01-01-2024,"7","4","1978","2019","2818"
18890,12337669-e3ba-6b98-e053-d480220a5a3f,Smut-igennem,01-01-2024,"7","2",,,
16853,12337669-d6f8-6b98-e053-d480220a5a3f,Kissendrup,01-01-2024,"21","9","1978","2019","2952"
10004,12337669-d6ee-6b98-e053-d480220a5a3f,Rødvig,01-01-2024,"1860","975","1978","2019","2016"
16521,12337669-dca6-6b98-e053-d480220a5a3f,Holgerskøb,01-01-2024,"4","2","1978","2019","3177"
15241,12337669-dc4c-6b98-e053-d480220a5a3f,Spidsbjerg,01-01-2024,"22","8","1995","2019","1062"
15307,12337669-d400-6b98-e053-d480220a5a3f,Hjorthøj Gårde,01-01-2024,"5","2","1978","2019","3383"
10148,12337669-d14f-6b98-e053-d480220a5a3f,Menstrup,01-01-2024,"224","111","1978","2019","2883"
16380,12337669-db7e-6b98-e053-d480220a5a3f,Ny Krogstrup,01-01-2024,"60","24","1978","2019","3136"
16905,12337669-d12a-6b98-e053-d480220a5a3f,Holløse,01-01-2024,"64","29","1978","2019","2928"
15089,12337669-d8bd-6b98-e053-d480220a5a3f,Hyllede,01-01-2024,"57","29","2006","2019","2939"
11372,12337669-d856-6b98-e053-d480220a5a3f,Børsted,01-01-2024,"7","4","1987","2019","2943"
18825,12337669-e375-6b98-e053-d480220a5a3f,Torbenfeld,01-01-2024,"15","6","1978","2019","2819"
17072,12337669-e093-6b98-e053-d480220a5a3f,Nyvang,01-01-2024,"6","3","2008","2014","2249"
16316,12337669-db48-6b98-e053-d480220a5a3f,Våleds Huse,01-01-2024,"6","3","1978","2005","1046"
14596,12337669-dd00-6b98-e053-d480220a5a3f,Søholm By,01-01-2024,"17","5","1978","2019","2231"
11808,12337669-d26f-6b98-e053-d480220a5a3f,Trønninge,01-01-2024,"74","32","1978","2019","2810"
10276,12337669-d280-6b98-e053-d480220a5a3f,Regstrup,01-01-2024,"2051","877","1978","2019","2824"
17084,12337669-e09a-6b98-e053-d480220a5a3f,Endeslev Hestehave,01-01-2024,"60","23","2008","2019","2008"
17158,12337669-dbc7-6b98-e053-d480220a5a3f,Rye,01-01-2024,"87","40","1996","2019","2667"
16089,12337669-da9e-6b98-e053-d480220a5a3f,Gummerød,01-01-2024,"7","5","1992","2019","2029"
16069,12337669-d1c6-6b98-e053-d480220a5a3f,Bukkedal,01-01-2024,"7","3",,,
15826,12337669-d2ac-6b98-e053-d480220a5a3f,Lille Knabstrup,01-01-2024,"10","4","2009","2019","2850"
10221,12337669-d9db-6b98-e053-d480220a5a3f,Kirke Værløse,01-01-2024,"989","398","1978","2019","3341"
18362,12337669-d9f1-6b98-e053-d480220a5a3f,Ballerup,01-01-2024,"24209","12181","1978","2016","3359"
12979,12337669-dca8-6b98-e053-d480220a5a3f,Kæderup,01-01-2024,"14","12","1989","2019","3175"
11370,12337669-d852-6b98-e053-d480220a5a3f,Tjæreby,01-01-2024,"30","11","2017","2019","1061"
16283,12337669-d6f5-6b98-e053-d480220a5a3f,Store Favrby,01-01-2024,"21","12","1978","2019","2952"
10228,12337669-d806-6b98-e053-d480220a5a3f,Vordingborg,01-01-2024,"12397","6402","2009","2019","1969"
15253,12337669-d53c-6b98-e053-d480220a5a3f,Rode,01-01-2024,"17","6","1978","2019","2141"
11469,12337669-dd61-6b98-e053-d480220a5a3f,Hammersholt,01-01-2024,"112","40","1978","2019","2219"
18833,12337669-dac8-6b98-e053-d480220a5a3f,Vittenbjerg,01-01-2024,"18","7","1978","2019","2032"
13193,12337669-d7a1-6b98-e053-d480220a5a3f,Stenstrup,01-01-2024,"20","9","1978","2019","1951"
11905,12337669-d11d-6b98-e053-d480220a5a3f,Arløse,01-01-2024,"84","38","1978","2019","2931"
11845,12337669-d113-6b98-e053-d480220a5a3f,Rejnstrup,01-01-2024,"48","18","1978","2019","2881"
15347,12337669-d860-6b98-e053-d480220a5a3f,Høsten,01-01-2024,"52","19","1987","2019","2943"
14515,12337669-deaf-6b98-e053-d480220a5a3f,Laugø,01-01-2024,"42","13","1989","2019","3175"
15996,12337669-d725-6b98-e053-d480220a5a3f,Hellested Overdrev,01-01-2024,"17","7","1978","2019","2012"
16489,12337669-d4b8-6b98-e053-d480220a5a3f,Bastrup,01-01-2024,"43","19","1978","2019","2084"
12912,12337669-d178-6b98-e053-d480220a5a3f,Lundstorp,01-01-2024,"10","3","1978","2019","2052"
15655,12337669-d87c-6b98-e053-d480220a5a3f,Ås,01-01-2024,"19","7","1987","2019","2943"
18936,12337669-e3f1-6b98-e053-d480220a5a3f,Bulbjergmarken,01-01-2024,"9","3","1978","2019","2899"
10037,12337669-db98-6b98-e053-d480220a5a3f,Lejre,01-01-2024,"3165","1227","1978","2019","2695"
12680,12337669-d171-6b98-e053-d480220a5a3f,Eggeslevlille,01-01-2024,"20","8","1978","2019","2052"
14856,12337669-d8ef-6b98-e053-d480220a5a3f,Ålestokshuse,01-01-2024,"8","2","2010","2019","2930"
15315,12337669-d3ad-6b98-e053-d480220a5a3f,Frederikshåb,01-01-2024,"0","0","1978","2019","3393"
13908,12337669-d7a7-6b98-e053-d480220a5a3f,Skallerup,01-01-2024,"23","11","1978","2019","1965"
16754,12337669-d71b-6b98-e053-d480220a5a3f,Oldekrog,01-01-2024,"27","11","1989","2019","1998"
14669,12337669-da27-6b98-e053-d480220a5a3f,Snoldelev-Hastrup,01-01-2024,"125","51","1978","2019","2261"
11594,12337669-d28c-6b98-e053-d480220a5a3f,Fugleå,01-01-2024,"0","0","1978","2019","2830"
12578,12337669-de41-6b98-e053-d480220a5a3f,Strølille,01-01-2024,"40","18","1978","2019","2224"
16011,12337669-d6e0-6b98-e053-d480220a5a3f,Præstemark,01-01-2024,"22","9","1978","2019","2945"
11277,12337669-d371-6b98-e053-d480220a5a3f,Gydehuse,01-01-2024,"5","3","1978","2019","2835"
10170,12337669-dc66-6b98-e053-d480220a5a3f,Tikøb,01-01-2024,"693","280","1995","2019","1062"
14518,12337669-deb3-6b98-e053-d480220a5a3f,Mønge,01-01-2024,"32","17","1989","2019","3175"
16857,12337669-d6fd-6b98-e053-d480220a5a3f,Vemmetofte Strand,01-01-2024,"3","3","1978","2019","2947"
11435,12337669-d282-6b98-e053-d480220a5a3f,Sasserup,01-01-2024,"35","11","2009","2019","2850"
16055,12337669-d3d8-6b98-e053-d480220a5a3f,Keldsømade,01-01-2024,"8","3","2001","2019","2125"
12800,12337669-de56-6b98-e053-d480220a5a3f,Lundehuse,01-01-2024,"13","6","1978","2006","3156"
12634,12337669-d1a0-6b98-e053-d480220a5a3f,Harrested Mark,01-01-2024,"31","12","1978","2019","2048"
11568,12337669-d32c-6b98-e053-d480220a5a3f,Gudmandstrup,01-01-2024,"29","12","1978","2019","2812"
10441,12337669-d338-6b98-e053-d480220a5a3f,Munke Bjergby,01-01-2024,"317","142","1978","2019","3388"
16663,12337669-db96-6b98-e053-d480220a5a3f,Kattinge,01-01-2024,"120","47","1978","2019","2682"
12975,12337669-dd99-6b98-e053-d480220a5a3f,Mosehusene,01-01-2024,"14","5","1978","2019","3432"
17006,12337669-d2c8-6b98-e053-d480220a5a3f,Hjembæk,01-01-2024,"144","63","1978","2019","2813"
11319,12337669-d896-6b98-e053-d480220a5a3f,Frenderup,01-01-2024,"32","10","1987","2019","2943"
16317,12337669-db49-6b98-e053-d480220a5a3f,Egemose,01-01-2024,"152","61","1978","2019","1049"
14083,12337669-dbb0-6b98-e053-d480220a5a3f,Tjæreby,01-01-2024,"80","32","2015","2016","4659"
16479,12337669-dac9-6b98-e053-d480220a5a3f,Ølby,01-01-2024,"167","68","2010","2019","2035"
15351,12337669-d7e0-6b98-e053-d480220a5a3f,Skovhuse,01-01-2024,"42","17","1978","2019","1960"
12469,12337669-d789-6b98-e053-d480220a5a3f,Gishale,01-01-2024,"43","18","1978","2019","1943"
18885,12337669-e3b1-6b98-e053-d480220a5a3f,Stenskov,01-01-2024,"9","3","2010","2019","2930"
18821,12337669-e371-6b98-e053-d480220a5a3f,Eskebjerg,01-01-2024,"16","6","1978","2019","2833"
10150,12337669-d7e4-6b98-e053-d480220a5a3f,Stensved,01-01-2024,"1564","704","1978","2019","1971"
10196,12337669-d1c1-6b98-e053-d480220a5a3f,Sørbymagle,01-01-2024,"1107","479","1978","2019","2045"
16666,12337669-db9a-6b98-e053-d480220a5a3f,Sluphuse,01-01-2024,"3","2","1978","2019","2681"
15316,12337669-d3b0-6b98-e053-d480220a5a3f,Hylstrup,01-01-2024,"16","6","1978","2019","3393"
11718,12337669-d101-6b98-e053-d480220a5a3f,Vinstrup,01-01-2024,"72","32","1978","2019","2870"
16276,12337669-d6e9-6b98-e053-d480220a5a3f,Vemmetofte,01-01-2024,"85","53","1978","2019","2947"
16678,12337669-daa9-6b98-e053-d480220a5a3f,Rapperup,01-01-2024,"3","2","2010","2019","2035"
11438,12337669-d287-6b98-e053-d480220a5a3f,Tingtved,01-01-2024,"25","8","2009","2019","2850"
16458,12337669-de34-6b98-e053-d480220a5a3f,Kovad,01-01-2024,"9","5","1978","2019","2221"
18392,12337669-d9a1-6b98-e053-d480220a5a3f,Ishøj,01-01-2024,"21465","9005","1978","2019","3569"
11909,12337669-d122-6b98-e053-d480220a5a3f,Krummerup,01-01-2024,"36","16","1978","2019","2871"
17161,12337669-e10f-6b98-e053-d480220a5a3f,Store Lyngby Jung,01-01-2024,"13","7","1978","2019","2220"
10312,12337669-db1a-6b98-e053-d480220a5a3f,Kirke Eskilstrup,01-01-2024,"663","306","2003","2019","2836"
15250,12337669-d539-6b98-e053-d480220a5a3f,Lestrup,01-01-2024,"46","23","1978","2019","2144"
17143,12337669-e09e-6b98-e053-d480220a5a3f,Vester Syv,01-01-2024,"26","8","1978","2019","2260"
18898,12337669-e3c5-6b98-e053-d480220a5a3f,Simmelbjerg,01-01-2024,"6","3","1978","2019","2048"
11297,12337669-d902-6b98-e053-d480220a5a3f,Boserup,01-01-2024,"34","9","1978","2019","2909"
16734,12337669-d76c-6b98-e053-d480220a5a3f,Broskov,01-01-2024,"11","6","1978","2019","1942"
14849,12337669-d8e5-6b98-e053-d480220a5a3f,Rislev,01-01-2024,"62","20","1978","2019","2904"
16029,12337669-d456-6b98-e053-d480220a5a3f,Ulstrup,01-01-2024,"35","14","2005","2019","2126"
15866,12337669-d260-6b98-e053-d480220a5a3f,Flægkær,01-01-2024,"11","4","1978","2019","2808"
16008,12337669-d21b-6b98-e053-d480220a5a3f,Tjæreby,01-01-2024,"50","22","1978","2019","2038"
15353,12337669-d7e3-6b98-e053-d480220a5a3f,Stårby,01-01-2024,"20","9","1978","2019","1966"
18790,12337669-e347-6b98-e053-d480220a5a3f,Kulstirenden,01-01-2024,"16","6","1994","2019","2000"
14876,12337669-d81f-6b98-e053-d480220a5a3f,Hammer Hestehave,01-01-2024,"7","3","1978","2019","2923"
14481,12337669-d0f1-6b98-e053-d480220a5a3f,Engelstofte,01-01-2024,"19","10","1992","2019","2894"
11780,12337669-d510-6b98-e053-d480220a5a3f,Hunstrup,01-01-2024,"4","3","1978","2019","2136"
12915,12337669-d17c-6b98-e053-d480220a5a3f,Nyvang,01-01-2024,"19","9","1978","2019","2062"
18900,12337669-e3c7-6b98-e053-d480220a5a3f,Egholm,01-01-2024,"0","0",,,
13699,12337669-da66-6b98-e053-d480220a5a3f,Ørsted,01-01-2024,"146","52","1978","2019","2268"
13536,12337669-dd73-6b98-e053-d480220a5a3f,Bastrup,01-01-2024,"34","12","1978","2019","3424"
16090,12337669-daa1-6b98-e053-d480220a5a3f,Herfølge Overdrev,01-01-2024,"10","3","2010","2019","2035"
13653,12337669-dbd5-6b98-e053-d480220a5a3f,Hjortholmshuse,01-01-2024,"11","4","1978","2019","2845"
16573,12337669-d2bd-6b98-e053-d480220a5a3f,Vinstrup,01-01-2024,"26","10","2009","2019","2850"
14241,12337669-da51-6b98-e053-d480220a5a3f,Gøderup,01-01-2024,"198","75","1978","2019","4266"
15324,12337669-d140-6b98-e053-d480220a5a3f,Skafterup,01-01-2024,"42","23","1978","2019","2878"
15708,12337669-dc6f-6b98-e053-d480220a5a3f,Horserød,01-01-2024,"27","9","1995","2019","1062"
16036,12337669-d467-6b98-e053-d480220a5a3f,Bildsø,01-01-2024,"40","20",,,
16142,12337669-d1d6-6b98-e053-d480220a5a3f,Flakkebjerg Stationsby,01-01-2024,"71","37","1978","2019","2047"
15246,12337669-d534-6b98-e053-d480220a5a3f,Gelstrup,01-01-2024,"12","4","1978","2019","2145"
16829,12337669-d921-6b98-e053-d480220a5a3f,Hjelmsømagle,01-01-2024,"49","19","1978","2005","1046"
15317,12337669-d3b1-6b98-e053-d480220a5a3f,Knudstrup,01-01-2024,"10","4",,,
18872,12337669-e3a0-6b98-e053-d480220a5a3f,Storemølle,01-01-2024,"3","1","1997","2019","2951"
11595,12337669-d28d-6b98-e053-d480220a5a3f,Ibshuse,01-01-2024,"37","15","1978","2019","2819"
14951,12337669-d421-6b98-e053-d480220a5a3f,Tågerup,01-01-2024,"11","5","1978","2019","3380"
18881,12337669-e3ad-6b98-e053-d480220a5a3f,Bækkeskov,01-01-2024,"0","0","2004","2019","2921"
15233,12337669-dc3a-6b98-e053-d480220a5a3f,Pårup,01-01-2024,"23","8","1978","2019","3177"
16537,12337669-d640-6b98-e053-d480220a5a3f,Bakkebølle,01-01-2024,"105","49","2009","2019","1969"
15303,12337669-d3fc-6b98-e053-d480220a5a3f,Lille Fuglede,01-01-2024,"33","14","1978","2019","2115"
16246,12337669-d352-6b98-e053-d480220a5a3f,Kragebjerg,01-01-2024,"13","3","1978","2019","3385"
13934,12337669-d7cf-6b98-e053-d480220a5a3f,Kindvig,01-01-2024,"73","35","1978","2019","1956"
12868,12337669-dd7d-6b98-e053-d480220a5a3f,Vildbjerg,01-01-2024,"17","6","1978","2019","2228"
16863,12337669-dc62-6b98-e053-d480220a5a3f,Jonstrup,01-01-2024,"12","6","1995","2019","1062"
15494,12337669-e054-6b98-e053-d480220a5a3f,Klåvang,01-01-2024,"4","2","1992","2019","2029"
16239,12337669-d347-6b98-e053-d480220a5a3f,Tømmerup,01-01-2024,"44","15","1978","2019","2830"
14959,12337669-d42f-6b98-e053-d480220a5a3f,Torpe,01-01-2024,"22","10","2009","2019","2119"
16012,12337669-d6e1-6b98-e053-d480220a5a3f,Skuderup,01-01-2024,"4","2","1978","2019","2952"
16896,12337669-da01-6b98-e053-d480220a5a3f,Nybølle,01-01-2024,"60","24","1978","2019","2857"
11155,12337669-a1ae-6b98-e053-d480220a5a3f,Taarbæk,01-01-2024,"1437","647","1978","2019","3546"
11339,12337669-d8b1-6b98-e053-d480220a5a3f,Borreshoved,01-01-2024,"8","6","1978","2019","2952"
15677,12337669-dbf0-6b98-e053-d480220a5a3f,Gammel Tølløse,01-01-2024,"272","104","1978","2019","2843"
10288,12337669-dd58-6b98-e053-d480220a5a3f,Søllerød,01-01-2024,"3855","1903","1978","2019","2240"
16274,12337669-d6e7-6b98-e053-d480220a5a3f,Store Torøje,01-01-2024,"136","60","1978","2019","2945"
10251,12337669-d438-6b98-e053-d480220a5a3f,Skellebjerg,01-01-2024,"196","82","2011","2019","3387"
15856,12337669-d251-6b98-e053-d480220a5a3f,Hagested Huse,01-01-2024,"41","15","1978","2019","2810"
18876,12337669-e3a7-6b98-e053-d480220a5a3f,Ring Øbjerg,01-01-2024,"6","2","1978","2019","2924"
16001,12337669-d72f-6b98-e053-d480220a5a3f,Sandgrav,01-01-2024,"0","0","1978","2019","2012"
16700,12337669-daba-6b98-e053-d480220a5a3f,Dyndet,01-01-2024,"9","3","1978","2019","2026"
16753,12337669-d718-6b98-e053-d480220a5a3f,Varpelev,01-01-2024,"99","46","1978","2019","2009"
16082,12337669-da93-6b98-e053-d480220a5a3f,Vestervang,01-01-2024,"32","14","1978","2019","2025"
17003,12337669-d2c3-6b98-e053-d480220a5a3f,Bøssehuse,01-01-2024,"8","3","1978","2019","2813"
18901,12337669-e3c8-6b98-e053-d480220a5a3f,Højstrup,01-01-2024,"5","2",,,
16826,12337669-d91d-6b98-e053-d480220a5a3f,Fredsgårde,01-01-2024,"15","5","1978","2019","1057"
16309,12337669-db41-6b98-e053-d480220a5a3f,Kalveskov Huse,01-01-2024,"5","2","1978","2019","1049"
12808,12337669-de65-6b98-e053-d480220a5a3f,Påstrup,01-01-2024,"4","1","1978","2019","3151"
14621,12337669-db04-6b98-e053-d480220a5a3f,Torpet,01-01-2024,"36","16","1978","2005","1046"
15780,12337669-d2a2-6b98-e053-d480220a5a3f,Dramstrup,01-01-2024,"21","10","1978","2019","2822"
13697,12337669-da61-6b98-e053-d480220a5a3f,Tune Søndermark,01-01-2024,"18","6","1978","2019","2864"
18817,12337669-e36c-6b98-e053-d480220a5a3f,Stibjerg,01-01-2024,"3","3","1978","2019","2835"
15484,12337669-d554-6b98-e053-d480220a5a3f,Yderby,01-01-2024,"14","7","1978","2019","2128"
14632,12337669-d44a-6b98-e053-d480220a5a3f,Havnemark,01-01-2024,"4","2","1978","2019","2088"
11840,12337669-d27a-6b98-e053-d480220a5a3f,Gamlebro,01-01-2024,"42","16","2009","2019","2850"
15358,12337669-d7ed-6b98-e053-d480220a5a3f,Sallerup,01-01-2024,"66","26","1992","2019","1933"
18368,290f85b8-8c7a-6fd1-e053-d480220af996,København,01-01-2024,"655064","326508","1978","2019","3564"
15251,12337669-d53a-6b98-e053-d480220a5a3f,Ostrup,01-01-2024,"21","13","2008","2019","2148"
13690,12337669-da57-6b98-e053-d480220a5a3f,Kirke Syv,01-01-2024,"30","11","2007","2019","2265"
13187,12337669-d95d-6b98-e053-d480220a5a3f,Frederiksdal,01-01-2024,"39","13","1978","2019","3334"
11332,12337669-d8a7-6b98-e053-d480220a5a3f,Mogensås,01-01-2024,"7","4","1978","2019","2918"
15422,12337669-db34-6b98-e053-d480220a5a3f,Mortenstrup,01-01-2024,"19","8","1978","2019","1049"
15229,12337669-e04e-6b98-e053-d480220a5a3f,Hejnstrup,01-01-2024,"28","10","1990","2019","2246"
12468,12337669-d788-6b98-e053-d480220a5a3f,Faksinge,01-01-2024,"33","17","1978","2019","1943"
15785,12337669-d2a6-6b98-e053-d480220a5a3f,Havreholm,01-01-2024,"17","7","2009","2019","2850"
10885,12337669-d7d9-6b98-e053-d480220a5a3f,Mern,01-01-2024,"1001","467","2009","2019","1955"
16718,12337669-d82a-6b98-e053-d480220a5a3f,Risby,01-01-2024,"26","9","1978","2019","1937"
15653,12337669-d877-6b98-e053-d480220a5a3f,Bråby,01-01-2024,"62","29","2017","2019","1061"
14898,12337669-de91-6b98-e053-d480220a5a3f,Ellemose,01-01-2024,"0","0","1989","2019","3175"
10310,12337669-d23c-6b98-e053-d480220a5a3f,Hagested,01-01-2024,"448","173","1978","2019","2806"
16812,12337669-d52c-6b98-e053-d480220a5a3f,Bøsserup,01-01-2024,"5","3","1978","2019","2144"
