WSAID	PLANTID	start	end
3469	70186	2010	2019
3469	70210	2010	2019
3469	70258	2010	2019
3471	70733	1978	2003
3474	70959	1978	2014
3475	70960	1978	2014
3476	70973	1978	2019
3477	70961	1978	2014
3477	71012	1978	2014
3478	70168	2010	2019
3478	70169	2010	2019
3478	70170	2010	2019
3479	70968	1978	2019
3480	69685	1978	2019
3480	70174	1978	2019
3480	70175	1978	2019
3480	70176	1978	2019
3480	177484	1978	2019
3481	71494	1978	2014
3482	70970	1978	2019
3483	69685	1978	2019
3483	70199	1978	2019
3483	70200	1978	2019
3483	70201	1978	2019
3484	70161	1978	2019
3484	126578	1978	2019
3485	70202	1978	2001
3486	70152	2004	2019
3486	70171	2004	2019
3486	70172	2004	2019
3486	70183	2004	2019
3486	176505	2004	2019
3487	70220	1978	2019
3488	70206	1978	2019
3489	70216	1978	2019
3490	71443	1978	2019
3490	71445	1978	2019
3491	70187	1978	2019
3492	70746	1978	2019
3492	70772	1978	2019
3492	70774	1978	2019
3493	71493	1978	2019
3494	70236	1978	2019
3495	70225	1978	2019
3495	70226	1978	2019
3495	70267	1978	2019
3496	70189	1978	2019
3496	126578	1978	2019
3497	70209	1978	2019
3498	70929	1978	2019
3499	70976	1978	2019
3500	71442	1978	2019
3501	70930	1978	2019
3502	70977	1978	2019
3503	70218	1978	2019
3503	70219	1978	2019
3504	69710	1978	2019
3504	70238	1978	2019
3504	70239	1978	2019
3504	70240	1978	2019
3504	70241	1978	2019
3505	70146	1978	2019
3505	70167	1978	2019
3505	70184	1978	2019
3505	70203	1978	2019
3505	70204	1978	2019
3505	184726	1978	2019
3506	70192	1978	2019
3506	70193	1978	2019
3506	70194	1978	2019
3506	181532	1978	2019
3507	70195	1978	2019
3507	70196	1978	2019
3507	70197	1978	2019
3507	179461	1978	2019
3507	179462	1978	2019
3508	70741	1978	2004
3508	70750	1978	2004
3509	70160	1978	2019
3510	70211	1978	2019
3510	70212	1978	2019
3510	70213	1978	2019
3510	70214	1978	2019
3511	70775	1978	2019
3511	70776	1978	2019
3511	70777	1978	2019
3512	70704	1978	2003
3513	70748	1978	2019
3513	70772	1978	2019
3513	70774	1978	2019
3514	71439	2002	2019
3514	71492	2002	2019
3514	71497	2002	2019
3514	176485	2002	2019
3514	176491	2002	2019
3515	70179	1978	2019
3515	70180	1978	2019
3515	70181	1978	2019
3516	70151	1978	2019
3517	71441	1978	1983
3518	71495	1978	2019
3519	70735	1978	2019
3520	70752	1978	2019
3520	70772	1978	2019
3520	70774	1978	2019
3521	70751	1978	2019
3521	70772	1978	2019
3521	70774	1978	2019
3522	70742	1978	2003
3523	70749	1978	2019
3524	70734	1978	1984
3525	70962	1978	2019
3525	70963	1978	2019
3526	70744	1978	2019
3526	70773	1978	2019
3527	70964	1978	2019
3528	70228	1978	2019
3528	131733	1978	2019
3528	131734	1978	2019
3529	70778	1978	2019
3529	70779	1978	2019
3529	70780	1978	2019
3530	71440	1978	1983
3531	70972	1978	2019
3532	70205	1978	1999
3532	176483	1978	1999
3532	176484	1978	1999
3533	70740	1978	2003
3534	71444	1978	2019
3535	70268	1978	2019
3536	70154	1978	2019
3537	70243	1978	2019
3538	70257	1978	2013
3539	70177	1978	2019
3539	176486	1978	2019
3539	176488	1978	2019
3540	71361	1988	2019
3540	71369	1988	2019
3541	71400	1978	2019
3541	71401	1978	2019
3542	83134	1978	2019
3542	83137	1978	2019
3543	83133	1978	2019
3544	82481	1995	2019
3544	82483	1995	2019
3544	159232	1995	2019
3545	82589	1978	2019
3545	82593	1978	2019
3546	106530	1978	2019
3546	187124	1978	2019
3547	106293	1978	2019
3547	106294	1978	2019
3547	106529	1978	2019
3548	69918	1978	2019
3548	69954	1978	2019
3548	69956	1978	2019
3548	69957	1978	2019
3548	69958	1978	2019
3548	69959	1978	2019
3548	182975	1978	2019
3549	70624	1978	2019
3549	70625	1978	2019
3549	70626	1978	2019
3549	70628	1978	2019
3550	70627	1978	2019
3550	71639	1978	2019
3551	78196	1978	2019
3552	78198	2007	2019
3552	78200	2007	2019
3552	78203	2007	2019
3552	78206	2007	2019
3552	79001	2007	2019
3552	79004	2007	2019
3553	79339	1987	2019
3553	79341	1987	2019
3553	79342	1987	2019
3553	79362	1987	2019
3553	79379	1987	2019
3554	99036	1978	2019
3554	99039	1978	2019
3555	63363	1978	2019
3555	63366	1978	2019
3555	63381	1978	2019
3555	63428	1978	2019
3556	99771	1978	2019
3557	118257	1978	2019
3557	118259	1978	2019
3558	71539	1978	2019
3568	106241	1978	2008
3568	106242	1978	2008
3568	106243	1978	2008
3568	106244	1978	2008
3568	107030	1978	2008
3569	4522	1978	2019
3569	26790	1978	2019
3569	33062	1978	2019
3569	33312	1978	2019
3569	106578	1978	2019
3569	107081	1978	2019
3570	72850	1978	2019
3570	73270	1978	2019
3570	74496	1978	2019
3570	187607	1978	2019
3571	73819	1978	2019
3572	73095	2003	2019
3572	73096	2003	2019
3572	73818	2003	2019
3572	73827	2003	2019
3573	73312	1978	2019
3574	72850	1978	2019
3575	72850	1978	2019
3576	72720	2012	2019
3576	72721	2012	2019
3576	72772	2012	2019
3576	72773	2012	2019
3576	72775	2012	2019
3576	72777	2012	2019
3576	72937	2012	2019
3576	72938	2012	2019
3576	72939	2012	2019
3576	72941	2012	2019
3576	72942	2012	2019
3576	72943	2012	2019
3576	73310	2012	2019
3576	73311	2012	2019
3576	73312	2012	2019
3576	73314	2012	2019
3576	174662	2012	2019
3577	72771	1978	2019
3577	73315	1978	2019
3577	166984	1978	2019
3577	183123	1978	2019
3578	72754	1978	2019
3578	72757	1978	2019
3578	72944	1978	2019
3579	81664	1995	1997
3579	81667	1995	1997
3579	81671	1995	1997
3579	81672	1995	1997
3579	81673	1995	1997
3580	81677	1978	2019
3581	72774	1978	2019
3581	72850	1978	2019
3582	73820	1978	2019
3582	73829	1978	2019
3582	171803	1978	2019
3583	79820	1978	1988
3584	79829	1978	1988
3585	79814	2006	2019
3585	79815	2006	2019
3585	79816	2006	2019
3585	79821	2006	2019
3585	79822	2006	2019
3585	79826	2006	2019
3585	79827	2006	2019
3585	79830	2006	2019
3586	79826	1978	2005
3587	79814	1994	2003
3587	79815	1994	2003
3587	79816	1994	2003
3587	79822	1994	2003
3587	79827	1994	2003
3588	79821	1978	2003
3589	79814	2003	2005
3589	79815	2003	2005
3589	79816	2003	2005
3589	79821	2003	2005
3589	79822	2003	2005
3589	79827	2003	2005
3590	79816	1978	1993
3591	79814	1978	1989
3591	79815	1978	1989
3591	79822	1978	1989
3592	79827	1978	1989
3593	79572	1978	1990
3593	79573	1978	1990
3594	79566	1978	1990
3595	79550	1978	1988
3596	79551	1978	1993
3597	79550	1989	1993
3597	79575	1989	1993
3598	79575	1978	1988
3599	79547	2004	2019
3599	79548	2004	2019
3599	79549	2004	2019
3599	79552	2004	2019
3599	79553	2004	2019
3599	79554	2004	2019
3599	79558	2004	2019
3599	79559	2004	2019
3600	79554	1978	2003
3601	79548	1978	2003
3602	79547	1978	2003
3602	79549	1978	2003
3602	79558	1978	2003
3602	79559	1978	2003
3603	79552	1978	2003
3604	79553	1978	2003
3605	78989	1978	1999
3606	79011	1978	1999
3607	79010	1978	1999
3608	78198	2002	2006
3608	78200	2002	2006
3608	78203	2002	2006
3608	78206	2002	2006
3608	79004	2002	2006
3609	79001	1978	2006
3610	78198	1994	2001
3610	78200	1994	2001
3610	78203	1994	2001
3610	78206	1994	2001
3611	79004	1978	2001
3612	78198	1978	1993
3612	78200	1978	1993
3612	78203	1978	1993
3613	78206	1978	1993
3614	78196	2010	2019
3614	78197	2010	2019
3614	78199	2010	2019
3614	78201	2010	2019
3614	78202	2010	2019
3614	78204	2010	2019
3614	78207	2010	2019
3614	78208	2010	2019
3614	78209	2010	2019
3615	78202	1978	2009
3616	78196	1982	1987
3616	78197	1982	1987
3616	78199	1982	1987
3616	78201	1982	1987
3616	78207	1982	1987
3617	78208	1978	1996
3618	78204	1978	1987
3618	78209	1978	1987
3619	78207	1978	1981
3620	78196	1978	1981
3620	78197	1978	1981
3620	78199	1978	1981
3620	78201	1978	1981
3621	78196	1988	1996
3621	78197	1988	1996
3621	78199	1988	1996
3621	78201	1988	1996
3621	78204	1988	1996
3621	78207	1988	1996
3621	78209	1988	1996
3622	78218	1978	2001
3623	78220	1978	2001
3624	78986	1978	2007
3624	78987	1978	2007
3625	78985	1978	2007
3626	79562	1978	2004
3626	79564	1978	2004
3627	79555	1978	2004
3627	79556	1978	2004
3628	79574	1978	2001
3629	79571	1978	2001
3630	77858	1997	2011
3630	77859	1997	2011
3630	77860	1997	2011
3630	77861	1997	2011
3631	77862	1978	2011
3631	79773	1978	2011
3632	77879	1978	2011
3633	77858	1978	1996
3633	77859	1978	1996
3633	77861	1978	1996
3634	77860	1978	1996
3635	79206	1978	2019
3636	77863	2006	2019
3636	77864	2006	2019
3636	77866	2006	2019
3636	77874	2006	2019
3637	77863	1978	2005
3637	77864	1978	2005
3638	77851	1989	1992
3638	77852	1989	1992
3638	77853	1989	1992
3638	77854	1989	1992
3638	77855	1989	1992
3638	77856	1989	1992
3638	77857	1989	1992
3638	77888	1989	1992
3638	182915	1989	1992
3639	77877	1978	1992
3640	77851	1978	1988
3640	77853	1978	1988
3640	77854	1978	1988
3640	77855	1978	1988
3640	77856	1978	1988
3640	77857	1978	1988
3640	182915	1978	1988
3641	77888	1978	1988
3642	77852	1978	1988
3643	77893	2018	2019
3643	77894	2018	2019
3643	77896	2018	2019
3644	77893	1978	2017
3645	77894	1978	1990
3646	77896	1978	1990
3647	77903	1978	1999
3648	77901	1978	1999
3649	79775	1978	2003
3650	79776	1978	2003
3651	79467	1978	1983
3652	79468	1978	1983
3653	79469	1985	1991
3653	79470	1985	1991
3653	79471	1985	1991
3654	79472	1978	1991
3655	79470	1978	1984
3655	79471	1978	1984
3656	79469	1978	1984
3657	79460	1994	2001
3657	79478	1994	2001
3658	79464	1978	2001
3659	79460	1978	1993
3660	79478	1978	1993
3661	78777	1978	1992
3662	78784	1978	1992
3663	78772	1978	1998
3663	78773	1978	1998
3664	78774	1978	1998
3665	78781	1978	1989
3666	78783	1978	1989
3667	73082	1996	2019
3667	74780	1996	2019
3667	74783	1996	2019
3668	73082	1978	1995
3669	73867	1978	2007
3670	72724	1978	2007
3671	72727	1978	1997
3671	72729	1978	1997
3671	73871	1978	1997
3672	73083	1978	1997
3673	74782	1978	1999
3673	74784	1978	1999
3674	73084	1978	1999
3675	73154	1978	2006
3675	73967	1978	2006
3676	72347	1978	2006
3676	72351	1978	2006
3677	72348	1978	2008
3677	73313	1978	2008
3678	73973	1978	2008
3679	72752	1978	1989
3679	72776	1978	1989
3680	73029	1978	1989
3681	72322	1999	2006
3681	72323	1999	2006
3681	72327	1999	2006
3681	72335	1999	2006
3681	72336	1999	2006
3681	72337	1999	2006
3681	72338	1999	2006
3681	73107	1999	2006
3681	73108	1999	2006
3681	73109	1999	2006
3681	73110	1999	2006
3681	73111	1999	2006
3682	72386	1978	2006
3683	72329	1978	2006
3684	72322	1988	1994
3684	72323	1988	1994
3684	72327	1988	1994
3684	72335	1988	1994
3684	72336	1988	1994
3684	73107	1988	1994
3684	73108	1988	1994
3684	73109	1988	1994
3684	73111	1988	1994
3685	73110	1978	1998
3686	72338	1978	1994
3687	72337	1978	1994
3688	72322	1978	1987
3688	72323	1978	1987
3688	72327	1978	1987
3688	72335	1978	1987
3688	72336	1978	1987
3688	73108	1978	1987
3688	73109	1978	1987
3688	73111	1978	1987
3689	73107	1978	1987
3690	72322	1995	1998
3690	72323	1995	1998
3690	72327	1995	1998
3690	72335	1995	1998
3690	72336	1995	1998
3690	72337	1995	1998
3690	72338	1995	1998
3690	73107	1995	1998
3690	73108	1995	1998
3690	73109	1995	1998
3690	73111	1995	1998
3691	72306	1978	1993
3691	73275	1978	1993
3692	73341	1978	1993
3693	74705	1978	2019
3694	72308	1988	2000
3694	74710	1988	2000
3695	74707	1978	2000
3696	72308	1978	1987
3697	74710	1978	1987
3698	79689	1978	1999
3698	182960	1978	1999
3699	79673	1978	1999
3700	78004	1978	2000
3700	78005	1978	2000
3700	78006	1978	2000
3700	187441	1978	2000
3701	78007	1978	2000
3702	78016	1978	2007
3703	78003	1978	2007
3704	80204	1978	2002
3704	80212	1978	2002
3705	80213	1978	2002
3706	80201	1978	2002
3707	79693	1978	2002
3708	119121	1978	1996
3708	119122	1978	1996
3708	119127	1978	1996
3709	119123	1978	1996
3710	118053	1978	1987
3711	118049	1978	1987
3712	118033	2006	2019
3712	118034	2006	2019
3712	118035	2006	2019
3712	118036	2006	2019
3712	118037	2006	2019
3712	118038	2006	2019
3712	118039	2006	2019
3712	118040	2006	2019
3712	118042	2006	2019
3712	118046	2006	2019
3712	118047	2006	2019
3712	118054	2006	2019
3712	118056	2006	2019
3713	116282	1978	2013
3713	116283	1978	2013
3713	160988	1978	2013
3714	116284	1978	2013
3715	118151	1978	2002
3715	118153	1978	2002
3715	118163	1978	2002
3715	118166	1978	2002
3716	118157	1978	2002
3717	118178	1978	1989
3718	115605	1978	1989
3719	116778	1978	2012
3719	116779	1978	2012
3719	116877	1978	2012
3720	116883	1978	2012
3721	115948	1978	2004
3721	115961	1978	2004
3722	115947	1978	2004
3723	116311	1978	2001
3724	116314	1978	2001
3725	116072	1978	2009
3725	116073	1978	2009
3726	116078	2007	2009
3726	116321	2007	2009
3727	116321	1978	2006
3728	116078	1978	2006
3729	116069	1978	1994
3730	116070	1978	1994
3731	116069	1995	2019
3731	116070	1995	2019
3731	117621	1995	2019
3732	119417	1978	2003
3733	119416	1978	2003
3734	115942	1996	1998
3734	115959	1996	1998
3734	116071	1996	1998
3734	116304	1996	1998
3734	116305	1996	1998
3734	116306	1996	1998
3734	116307	1996	1998
3734	116317	1996	1998
3734	135315	1996	1998
3735	116324	1978	1998
3736	115959	1978	1995
3736	116071	1978	1995
3736	116304	1978	1995
3736	116305	1978	1995
3736	116306	1978	1995
3736	116307	1978	1995
3736	116317	1978	1995
3736	135315	1978	1995
3737	115942	1978	1995
3738	53081	2000	2019
3738	53082	2000	2019
3738	53083	2000	2019
3738	53085	2000	2019
3738	53089	2000	2019
3738	53097	2000	2019
3738	53100	2000	2019
3739	53089	1978	1999
3740	53081	1993	1995
3740	53082	1993	1995
3740	53083	1993	1995
3740	53085	1993	1995
3740	53097	1993	1995
3741	53100	1978	1995
3742	53081	1989	1992
3742	53082	1989	1992
3742	53083	1989	1992
3742	53097	1989	1992
3743	53085	1978	1992
3744	53081	1978	1988
3744	53082	1978	1988
3744	53083	1978	1988
3745	53097	1978	1988
3746	53087	1978	2004
3747	53088	1978	2004
3748	50817	1978	1998
3749	50815	1978	1998
3750	129314	1978	2019
3751	50804	2008	2009
3751	50805	2008	2009
3751	50806	2008	2009
3751	50808	2008	2009
3751	50809	2008	2009
3751	50810	2008	2009
3751	50811	2008	2009
3751	50812	2008	2009
3751	50813	2008	2009
3751	182403	2008	2009
3752	50807	1978	2009
3753	50814	1978	2009
3754	50810	1978	2007
3755	50804	1996	2007
3755	50805	1996	2007
3755	50806	1996	2007
3755	50808	1996	2007
3755	50809	1996	2007
3755	50811	1996	2007
3755	50813	1996	2007
3755	182403	1996	2007
3756	50812	1978	2007
3757	50804	1978	1995
3757	50805	1978	1995
3757	50806	1978	1995
3757	50808	1978	1995
3757	50809	1978	1995
3757	50813	1978	1995
3757	182403	1978	1995
3758	50811	1978	1995
3759	117319	1978	2001
3759	117324	1978	2001
3759	117325	1978	2001
3760	117321	1978	2001
3761	50597	1978	2003
3761	50598	1978	2003
3761	51157	1978	2003
3762	50603	1978	2003
3763	54243	1978	2009
3764	54252	1978	2009
3765	115950	1978	1988
3766	115957	1978	1988
3767	72838	2000	2019
3767	73818	2000	2019
3768	73822	1978	2016
3769	73823	1978	2016
3770	73095	1989	2002
3770	73096	1989	2002
3770	73818	1989	2002
3771	73827	1978	2002
3772	73095	1978	1988
3772	73818	1978	1988
3773	73096	1978	1988
3774	81192	1978	1990
3775	81193	1978	1990
3776	81188	1978	2001
3776	81199	1978	2001
3777	81195	1978	2001
3778	81186	1978	2006
3779	81194	1978	2006
3780	81185	1978	2006
3781	81664	1978	1994
3782	81673	1978	1994
3783	81667	1978	1994
3783	81672	1978	1994
3784	81671	1978	1994
3785	81669	1998	2019
3785	81670	1998	2019
3786	81669	1978	1997
3787	81664	1998	2019
3787	81667	1998	2019
3787	81671	1998	2019
3787	81672	1998	2019
3787	81673	1998	2019
3787	81678	1998	2019
3788	81678	1978	1997
3789	81663	1978	2019
3789	81664	1978	2019
3790	74665	1978	1993
3791	73298	1978	1993
3792	72789	2008	2019
3792	72790	2008	2019
3792	72792	2008	2019
3792	72794	2008	2019
3792	72798	2008	2019
3792	74631	2008	2019
3792	74633	2008	2019
3793	72614	2002	2009
3793	72618	2002	2009
3793	73226	2002	2009
3793	74459	2002	2009
3794	72617	1978	2009
3795	72614	1978	2001
3795	72618	1978	2001
3795	74459	1978	2001
3796	73226	1978	2001
3797	72650	1978	2011
3797	72656	1978	2011
3798	72596	1978	2011
3798	72651	1978	2011
3799	72606	1978	1998
3800	73225	1978	1998
3801	72644	2005	2012
3801	72645	2005	2012
3801	72701	2005	2012
3802	72701	2013	2019
3802	72715	2013	2019
3803	72685	2002	2019
3803	74645	2002	2019
3804	72721	2001	2011
3804	72772	2001	2011
3804	72773	2001	2011
3804	72775	2001	2011
3804	72777	2001	2011
3804	72937	2001	2011
3804	72938	2001	2011
3804	72939	2001	2011
3804	72941	2001	2011
3804	72942	2001	2011
3804	72943	2001	2011
3804	73310	2001	2011
3804	73311	2001	2011
3804	73312	2001	2011
3804	73314	2001	2011
3804	174662	2001	2011
3805	72720	1978	2011
3806	72772	1998	2000
3806	72773	1998	2000
3806	72775	1998	2000
3806	72777	1998	2000
3806	72937	1998	2000
3806	72938	1998	2000
3806	72939	1998	2000
3806	72941	1998	2000
3806	72942	1998	2000
3806	72943	1998	2000
3806	73310	1998	2000
3806	73311	1998	2000
3806	73312	1998	2000
3806	73314	1998	2000
3807	72721	1978	2000
3807	174662	1978	2000
3808	72772	1995	1997
3808	72773	1995	1997
3808	72775	1995	1997
3808	72937	1995	1997
3808	72938	1995	1997
3808	72939	1995	1997
3808	72941	1995	1997
3808	72942	1995	1997
3808	72943	1995	1997
3808	73310	1995	1997
3808	73311	1995	1997
3808	73312	1995	1997
3808	73314	1995	1997
3809	72777	1978	1997
3810	72773	1990	1994
3810	72775	1990	1994
3810	72939	1990	1994
3810	72941	1990	1994
3810	72942	1990	1994
3810	72943	1990	1994
3810	73310	1990	1994
3810	73311	1990	1994
3810	73312	1990	1994
3810	73314	1990	1994
3811	72937	1978	1994
3812	72938	1978	1994
3813	72772	1978	1994
3814	72775	1978	1989
3814	72939	1978	1989
3814	72942	1978	1989
3814	72943	1978	1989
3814	73310	1978	1989
3814	73312	1978	1989
3814	73314	1978	1989
3815	72773	1978	1989
3815	72941	1978	1989
3815	73311	1978	1989
3816	72793	1978	2005
3816	74632	1978	2005
3817	49809	2004	2019
3817	49810	2004	2019
3817	49811	2004	2019
3817	49812	2004	2019
3817	53767	2004	2019
3817	53768	2004	2019
3817	53769	2004	2019
3817	53772	2004	2019
3817	53774	2004	2019
3817	54620	2004	2019
3818	49809	1995	2003
3818	49812	1995	2003
3818	53767	1995	2003
3818	53768	1995	2003
3818	53769	1995	2003
3818	53772	1995	2003
3818	53774	1995	2003
3818	54620	1995	2003
3819	49810	1978	2003
3820	49811	1978	2003
3821	49809	1978	1994
3821	49812	1978	1994
3821	53767	1978	1994
3821	53768	1978	1994
3821	53769	1978	1994
3821	53772	1978	1994
3821	53774	1978	1994
3821	54620	1978	1994
3822	53770	1978	1994
3823	54611	1978	2006
3823	55462	1978	2006
3824	54610	1978	2006
3825	52115	1978	2000
3826	52117	1978	2000
3827	49808	1978	1999
3827	52113	1978	1999
3827	54619	1978	1999
3828	52111	1978	2003
3829	52114	1978	1999
3830	49808	2000	2003
3830	52113	2000	2003
3830	52114	2000	2003
3830	54619	2000	2003
3831	49559	1978	1995
3831	49560	1978	1995
3832	49561	1978	1995
3833	99038	2006	2016
3833	99040	2006	2016
3833	99041	2006	2016
3833	99042	2006	2016
3833	99043	2006	2016
3833	99044	2006	2016
3833	99046	2006	2016
3833	99047	2006	2016
3833	99051	2006	2016
3834	99037	1978	2016
3835	99038	1978	2005
3835	99040	1978	2005
3836	99041	1997	2005
3836	99042	1997	2005
3836	99043	1997	2005
3836	99044	1997	2005
3836	99046	1997	2005
3836	99047	1997	2005
3836	99051	1997	2005
3837	99041	1978	1996
3837	99044	1978	1996
3837	99051	1978	1996
3838	99042	1978	1996
3838	99046	1978	1996
3839	99043	1978	1996
3839	99047	1978	1996
3840	100434	1978	2003
3841	100431	1978	2003
3842	99335	1978	1999
3843	100428	1978	1999
3844	99329	1978	2007
3844	99330	1978	2007
3844	99331	1978	2007
3845	99332	1978	2007
3845	99334	1978	2007
3846	101110	1978	2006
3846	101111	1978	2006
3847	101112	1978	2006
3848	97056	1997	2010
3848	97057	1997	2010
3848	97058	1997	2010
3848	97059	1997	2010
3848	97061	1997	2010
3848	97063	1997	2010
3848	97064	1997	2010
3848	97068	1997	2010
3848	97069	1997	2010
3848	97070	1997	2010
3848	97076	1997	2010
3848	97077	1997	2010
3848	97078	1997	2010
3848	101511	1997	2010
3849	97060	1978	2010
3850	97056	1994	1996
3850	97057	1994	1996
3850	97058	1994	1996
3850	97059	1994	1996
3850	97061	1994	1996
3850	97063	1994	1996
3850	97064	1994	1996
3850	97068	1994	1996
3850	97069	1994	1996
3850	97070	1994	1996
3850	97076	1994	1996
3850	97077	1994	1996
3850	101511	1994	1996
3851	97078	1978	1996
3852	97057	1978	1993
3852	97058	1978	1993
3852	97059	1978	1993
3852	97061	1978	1993
3852	97063	1978	1993
3852	97064	1978	1993
3852	97068	1978	1993
3852	97069	1978	1993
3852	97076	1978	1993
3852	101511	1978	1993
3853	97056	1978	1993
3853	97070	1978	1993
3853	97077	1978	1993
3854	96164	1978	1992
3854	96169	1978	1992
3854	101510	1978	1992
3855	96167	1978	1992
3856	72476	1978	2008
3857	72418	1978	2008
3858	72477	1978	2008
3859	73058	1989	2012
3859	73059	1989	2012
3859	74775	1989	2012
3860	73730	1978	2012
3861	73058	1978	1988
3861	74775	1978	1988
3862	73059	1978	1988
3863	98186	1978	1994
3863	98187	1978	1994
3864	98194	1978	1994
3865	98183	1999	2002
3865	98184	1999	2002
3866	98188	1978	2002
3867	98189	1978	2002
3868	98183	1978	1998
3869	98184	1978	1998
3870	61021	1978	1993
3871	61026	1978	1993
3872	62286	1978	1996
3872	62353	1978	1996
3873	62292	1978	1996
3874	62297	1978	2000
3875	62284	1978	2000
3875	62335	1978	2000
3876	62338	1978	1998
3876	62354	1978	1998
3877	62291	1978	2004
3878	62296	1978	1998
3879	62296	1999	2004
3879	62338	1999	2004
3879	62354	1999	2004
3880	62337	1978	1991
3881	62287	1978	1991
3881	62351	1978	1991
3882	62339	1978	1998
3883	62294	1978	1998
3884	63131	1978	2000
3884	63220	1978	2000
3885	63197	1978	2000
3886	63144	1978	2000
3887	63217	1978	2000
3888	63130	1978	1985
3888	63207	1978	1985
3889	63201	1978	1985
3890	82551	1997	2019
3890	82552	1997	2019
3890	82555	1997	2019
3891	82555	1978	1996
3892	81385	1978	1989
3893	81392	1978	1989
3893	81397	1978	1989
3894	81390	1978	2002
3895	81393	1978	2002
3895	156735	1978	2002
3896	81386	1978	2000
3897	81388	1978	2000
3897	156751	1978	2000
3898	81387	1978	2005
3899	81386	2001	2005
3899	81388	2001	2005
3899	156751	2001	2005
3900	81533	2004	2019
3900	81534	2004	2019
3900	81537	2004	2019
3900	81551	2004	2019
3901	80920	1978	1997
3901	80921	1978	1997
3901	80922	1978	1997
3901	80926	1978	1997
3901	80928	1978	1997
3902	80923	1978	1997
3903	83013	1978	2004
3904	81355	1978	2004
3905	81279	1978	1980
3905	81280	1978	1980
3905	81281	1978	1980
3905	81282	1978	1980
3905	81283	1978	1980
3906	81279	1981	1985
3906	81280	1981	1985
3906	81281	1981	1985
3906	81282	1981	1985
3906	81283	1981	1985
3906	81289	1981	1985
3906	81301	1981	1985
3907	81288	1978	1985
3908	81287	1978	1989
3909	81297	1978	2001
3910	81279	1986	1989
3910	81280	1986	1989
3910	81281	1986	1989
3910	81282	1986	1989
3910	81283	1986	1989
3910	81288	1986	1989
3910	81289	1986	1989
3910	81301	1986	1989
3911	81279	1990	2001
3911	81280	1990	2001
3911	81281	1990	2001
3911	81282	1990	2001
3911	81283	1990	2001
3911	81287	1990	2001
3911	81288	1990	2001
3911	81289	1990	2001
3911	81301	1990	2001
3912	81289	1978	1980
3912	81301	1978	1980
3913	62921	1978	1992
3913	62931	1978	1992
3913	62935	1978	1992
3913	62949	1978	1992
3914	62933	1978	1992
3915	62900	1978	1994
3915	62901	1978	1994
3915	62922	1978	1994
3915	62936	1978	1994
3916	62903	1978	1994
3917	61287	1978	2013
3917	63026	1978	2013
3918	61290	1978	2013
3919	62209	1978	2000
3920	62164	1978	2000
3921	62102	1978	2000
3922	62087	1978	2000
3922	63824	1978	2000
3923	71681	1978	2009
3923	71689	1978	2009
3923	71690	1978	2009
3923	71716	1978	2009
3923	168077	1978	2009
3923	168078	1978	2009
3923	175935	1978	2009
3924	71641	1978	2009
3924	71660	1978	2009
3924	71682	1978	2009
3924	175837	1978	2009
3925	71149	1978	2001
3925	171824	1978	2001
3926	71714	1978	2001
3926	71718	1978	2001
3926	175951	1978	2001
3927	72131	1978	2009
3928	72132	1978	2009
3929	71830	1982	1988
3929	71859	1982	1988
3930	71860	1982	1988
3931	71830	1989	2019
3931	71859	1989	2019
3931	71860	1989	2019
3932	71123	2011	2019
3932	71134	2011	2019
3932	71135	2011	2019
3932	71136	2011	2019
3932	71137	2011	2019
3932	71138	2011	2019
3932	71139	2011	2019
3932	71140	2011	2019
3932	71143	2011	2019
3932	71151	2011	2019
3933	78641	1978	1992
3934	78649	1978	1992
3935	78629	1978	2019
3935	78633	1978	2019
3935	78635	1978	2019
3935	78659	1978	2019
3936	78636	1978	2019
3937	78630	1978	2019
3938	78643	1978	2019
3939	78626	1978	1987
3939	78631	1978	1987
3939	78640	1978	1987
3939	78642	1978	1987
3940	78638	1978	1987
3941	71221	1978	1987
3941	159165	1978	1987
3942	71223	1978	1987
3943	72013	1978	1993
3944	71973	1978	1993
3945	71328	1978	1990
3946	71322	1978	1990
3947	71322	1991	1993
3947	71328	1991	1993
3948	79197	1978	1993
3949	79199	1978	1993
3950	79200	1978	1985
3951	79201	1978	1985
3952	79194	1978	1985
3952	79213	1978	1985
3953	79195	1978	1985
3954	99927	1978	2001
3955	99928	1978	2001
3956	97816	1978	1996
3956	97818	1978	1996
3956	97820	1978	1996
3956	97822	1978	1996
3956	97823	1978	1996
3956	97825	1978	1996
3956	97828	1978	1996
3956	101512	1978	1996
3956	172017	1978	1996
3957	97827	1978	1996
3958	62535	1996	1997
3958	62571	1996	1997
3958	62582	1996	1997
3958	62588	1996	1997
3959	62578	1978	1997
3960	62531	1978	1995
3961	62584	1978	1995
3962	62744	1978	1996
3962	62745	1978	1996
3963	62751	1978	1996
3964	62489	1978	1984
3964	62499	1978	1984
3965	62493	1978	1984
3966	62491	1978	1999
3967	62502	1978	1999
3968	80412	1978	1993
3968	80413	1978	1993
3969	80414	1978	1993
3970	78050	1978	1988
3970	78057	1978	1988
3971	78056	1978	1988
3972	61832	1978	1996
3972	61887	1978	1996
3973	61854	1978	1996
3974	61825	1978	1986
3975	61860	1978	1986
3976	61809	1978	1994
3976	61815	1978	1994
3976	61879	1978	1994
3977	61864	1978	1994
3978	78409	1978	1989
3979	78410	1978	1989
3980	78401	1978	1988
