start,end,WSAID,objectid,nationalco,nationalle,inspireid,national_1,beginlifes,endlifespa,country,name_gn_la,name_gn_na,name_gn__1,name_gn_so,name_gn_pr,name_gn_sp,name_gn__2,residenceo,upperlevel,boundary,Vandforsyn,Area (m3),Job_distribution_Industries,Job_distribution_Services,Job_distribution_Agriculture,WSA_Area (m3)
"1978","2019","3041",,,,,,,,,,,,,,,,,,,,,,,,"3038205"
"1978","2019","3042",,,,,,,,,,,,,,,,,,,,,,,,"15930467"
"1978","2019","3043",,,,,,,,,,,,,,,,,,,,,,,,"46130803"
"1978","2019","3044",,,,,,,,,,,,,,,,,,,,,,,,"2794666"
"1978","2019","3045",,,,,,,,,,,,,,,,,,,,,,,,"15865482"
"1978","2019","3046",,,,,,,,,,,,,,,,,,,,,,,,"3202973"
"1978","2019","3047",,,,,,,,,,,,,,,,,,,,,,,,"2098023"
"1978","2019","3048",,,,,,,,,,,,,,,,,,,,,,,,"8081519"
"1978","2019","3049",,,,,,,,,,,,,,,,,,,,,,,,"2548902"
"1978","2019","3050",,,,,,,,,,,,,,,,,,,,,,,,"10080383"
"1978","2019","3051",,,,,,,,,,,,,,,,,,,,,,,,"31309985"
"2010","2019","3052",,,,,,,,,,,,,,,,,,,,,,,,"50834980"
"1978","2019","3053",,,,,,,,,,,,,,,,,,,,,,,,"20467160"
"2011","2019","3054",,,,,,,,,,,,,,,,,,,,,,,,"19682097"
"1978","2019","3055",,,,,,,,,,,,,,,,,,,,,,,,"2243929"
"1978","2019","3056",,,,,,,,,,,,,,,,,,,,,,,,"8893189"
"1978","2019","3057",,,,,,,,,,,,,,,,,,,,,,,,"16956232"
"1978","2019","3058",,,,,,,,,,,,,,,,,,,,,,,,"5726476"
"1978","2019","3059",,,,,,,,,,,,,,,,,,,,,,,,"2251000"
"1978","2019","3060",,,,,,,,,,,,,,,,,,,,,,,,"1329862"
"1978","2019","3061",,,,,,,,,,,,,,,,,,,,,,,,"874966"
"1978","2019","3062",,,,,,,,,,,,,,,,,,,,,,,,"2269247"
"1978","2019","3063",,,,,,,,,,,,,,,,,,,,,,,,"25333761"
"1978","2019","3064",,,,,,,,,,,,,,,,,,,,,,,,"2299457"
"1978","2019","3065",,,,,,,,,,,,,,,,,,,,,,,,"6103219"
"1978","2019","3066",,,,,,,,,,,,,,,,,,,,,,,,"15838080"
"1978","2019","3067",,,,,,,,,,,,,,,,,,,,,,,,"11891012"
"1978","2019","3068",,,,,,,,,,,,,,,,,,,,,,,,"7123196"
"1978","2019","3069",,,,,,,,,,,,,,,,,,,,,,,,"45526610"
"1978","2019","3070",,,,,,,,,,,,,,,,,,,,,,,,"8901355"
"1978","2019","3071",,,,,,,,,,,,,,,,,,,,,,,,"1634588"
"1978","2019","3072",,,,,,,,,,,,,,,,,,,,,,,,"3209136"
"1978","2019","3073",,,,,,,,,,,,,,,,,,,,,,,,"11667659"
"1978","2019","3074",,,,,,,,,,,,,,,,,,,,,,,,"7341167"
"1978","2019","3075",,,,,,,,,,,,,,,,,,,,,,,,"23982964"
"1978","2019","3076",,,,,,,,,,,,,,,,,,,,,,,,"2324180"
"1978","2019","3077",,,,,,,,,,,,,,,,,,,,,,,,"5386714"
"2010","2019","3078",,,,,,,,,,,,,,,,,,,,,,,,"8772619"
"1978","2019","3079",,,,,,,,,,,,,,,,,,,,,,,,"17283364"
"1978","2019","3080",,,,,,,,,,,,,,,,,,,,,,,,"8527852"
"1978","2019","3081",,,,,,,,,,,,,,,,,,,,,,,,"20391418"
"1978","2019","3082",,,,,,,,,,,,,,,,,,,,,,,,"19290804"
"1978","2019","3083",,,,,,,,,,,,,,,,,,,,,,,,"16190422"
"1978","2019","3084",,,,,,,,,,,,,,,,,,,,,,,,"18014618"
"1978","2019","3085",,,,,,,,,,,,,,,,,,,,,,,,"9791897"
"1978","2019","3086",,,,,,,,,,,,,,,,,,,,,,,,"1223538"
"1978","2019","3087",,,,,,,,,,,,,,,,,,,,,,,,"12943404"
"1978","2019","3088",,,,,,,,,,,,,,,,,,,,,,,,"11799791"
"1978","2019","3089",,,,,,,,,,,,,,,,,,,,,,,,"233247"
"1978","2019","3090",,,,,,,,,,,,,,,,,,,,,,,,"3703688"
"1978","2019","3091",,,,,,,,,,,,,,,,,,,,,,,,"6672463"
"1978","2019","3092",,,,,,,,,,,,,,,,,,,,,,,,"1096521"
"1978","2019","3093",,,,,,,,,,,,,,,,,,,,,,,,"1915363"
"1978","2019","3094",,,,,,,,,,,,,,,,,,,,,,,,"4889832"
"1978","2019","3095",,,,,,,,,,,,,,,,,,,,,,,,"3525336"
"1978","2019","3096",,,,,,,,,,,,,,,,,,,,,,,,"20246829"
"1978","2019","3097",,,,,,,,,,,,,,,,,,,,,,,,"5659656"
"1978","2019","3098",,,,,,,,,,,,,,,,,,,,,,,,"15318094"
"1978","2019","3099",,,,,,,,,,,,,,,,,,,,,,,,"2492999"
"1978","2019","3100",,,,,,,,,,,,,,,,,,,,,,,,"5743966"
"1978","2019","3101",,,,,,,,,,,,,,,,,,,,,,,,"4134382"
"1978","2019","3102",,,,,,,,,,,,,,,,,,,,,,,,"4716855"
"1978","2019","3103",,,,,,,,,,,,,,,,,,,,,,,,"2076934"
"1978","2019","3104",,,,,,,,,,,,,,,,,,,,,,,,"1218067"
"1978","2019","3105",,,,,,,,,,,,,,,,,,,,,,,,"2664094"
"1978","2019","3106",,,,,,,,,,,,,,,,,,,,,,,,"10427479"
"1978","2019","3107",,,,,,,,,,,,,,,,,,,,,,,,"1889585"
"1978","2019","3108",,,,,,,,,,,,,,,,,,,,,,,,"2797312"
"1978","2019","3109",,,,,,,,,,,,,,,,,,,,,,,,"1115623"
"1978","2019","3110",,,,,,,,,,,,,,,,,,,,,,,,"1962683"
"1978","2019","3111",,,,,,,,,,,,,,,,,,,,,,,,"1386756"
"1978","2019","3112",,,,,,,,,,,,,,,,,,,,,,,,"9668920"
"1978","2019","3113",,,,,,,,,,,,,,,,,,,,,,,,"2707805"
"1978","2019","3114",,,,,,,,,,,,,,,,,,,,,,,,"2867921"
"1978","2019","3115",,,,,,,,,,,,,,,,,,,,,,,,"4342590"
"1978","2019","3116",,,,,,,,,,,,,,,,,,,,,,,,"2910281"
"1978","2019","3117",,,,,,,,,,,,,,,,,,,,,,,,"5882296"
"1978","2019","3118",,,,,,,,,,,,,,,,,,,,,,,,"1686631"
"1978","2019","3119",,,,,,,,,,,,,,,,,,,,,,,,"3263814"
"1978","2019","3120",,,,,,,,,,,,,,,,,,,,,,,,"3394466"
"1978","2019","3121",,,,,,,,,,,,,,,,,,,,,,,,"931931"
"1978","2019","3122",,,,,,,,,,,,,,,,,,,,,,,,"1830626"
"1978","2019","3123",,,,,,,,,,,,,,,,,,,,,,,,"1010281"
"1978","2019","3124",,,,,,,,,,,,,,,,,,,,,,,,"717856"
"1978","2019","3125",,,,,,,,,,,,,,,,,,,,,,,,"3435750"
"1978","2019","3126",,,,,,,,,,,,,,,,,,,,,,,,"20943933"
"1978","2019","3127",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","1247568"
"1978","2019","3128",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","2987882"
"1978","2012","3129",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","4463901"
"1978","2019","3130",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","233761"
"1978","2019","3131",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","938720"
"1978","2019","3132",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","8297506"
"1978","2019","3133",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","250940"
"1978","2019","3134",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","1844404"
"1978","2019","3135",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","8283387"
"1978","2019","3136",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","135479"
"1978","2019","3137",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","1420610"
"1978","2019","3138",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","9400159"
"1978","2019","3139",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","1313580"
"1978","2019","3140",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","4757201"
"1978","2019","3141",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","5239627"
"1978","2019","3142",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","3384908"
"1978","2019","3143",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","3926328"
"1978","2019","3144",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","3192918"
"1978","2019","3145",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","9703542"
"1978","2019","3146",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","20396484"
"1978","2019","3147",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","3871610"
"1978","2019","3148",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","1003699"
"1978","2019","3149",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","316046"
"1978","2019","3150",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","1735594"
"1978","2019","3151",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","6445588"
"1978","2019","3152",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","3024758"
"1978","2019","3153",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","4013199"
"2008","2019","3154",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","18229523"
"1978","2019","3155",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","6991246"
"1978","2006","3156",93,"0250",3rdOrder,"389130",Kommune,2024/10/03 11:51:03.000,,DK,dan,endonym,official,,,Frederikssund,Latn,,"389099",,Novafos,"250946854",10972.3333333333,7154.66666666667,"516","92633493"
"2013","2019","3157",34,"0260",3rdOrder,"389131",Kommune,2023/03/20 15:40:28.000,,DK,dan,endonym,official,,,Halsnæs,Latn,,"389099",,Andre Nord,"122138622",6286.33333333333,4225.66666666667,"143","31768186"
"1978","2019","3158",34,"0260",3rdOrder,"389131",Kommune,2023/03/20 15:40:28.000,,DK,dan,endonym,official,,,Halsnæs,Latn,,"389099",,Andre Nord,"122138622",6286.33333333333,4225.66666666667,"143","2583041"
"1978","2019","3159",34,"0260",3rdOrder,"389131",Kommune,2023/03/20 15:40:28.000,,DK,dan,endonym,official,,,Halsnæs,Latn,,"389099",,Andre Nord,"122138622",6286.33333333333,4225.66666666667,"143","3088378"
"1978","2019","3160",34,"0260",3rdOrder,"389131",Kommune,2023/03/20 15:40:28.000,,DK,dan,endonym,official,,,Halsnæs,Latn,,"389099",,Andre Nord,"122138622",6286.33333333333,4225.66666666667,"143","2217056"
"1978","2019","3161",24,"0270",3rdOrder,"389132",Kommune,2024/02/02 09:44:28.000,,DK,dan,endonym,official,,,Gribskov,Latn,,"389099",,Andre Nord,"279490315",8959.33333333333,5363.66666666667,"386","12021824"
"1986","2019","3162",34,"0260",3rdOrder,"389131",Kommune,2023/03/20 15:40:28.000,,DK,dan,endonym,official,,,Halsnæs,Latn,,"389099",,Andre Nord,"122138622",6286.33333333333,4225.66666666667,"143","17221697"
"1978","2019","3163",34,"0260",3rdOrder,"389131",Kommune,2023/03/20 15:40:28.000,,DK,dan,endonym,official,,,Halsnæs,Latn,,"389099",,Andre Nord,"122138622",6286.33333333333,4225.66666666667,"143","12934102"
"1978","2019","3164",34,"0260",3rdOrder,"389131",Kommune,2023/03/20 15:40:28.000,,DK,dan,endonym,official,,,Halsnæs,Latn,,"389099",,Andre Nord,"122138622",6286.33333333333,4225.66666666667,"143","5205335"
"1978","2019","3165",34,"0260",3rdOrder,"389131",Kommune,2023/03/20 15:40:28.000,,DK,dan,endonym,official,,,Halsnæs,Latn,,"389099",,Andre Nord,"122138622",6286.33333333333,4225.66666666667,"143","2381458"
"1978","2019","3166",34,"0260",3rdOrder,"389131",Kommune,2023/03/20 15:40:28.000,,DK,dan,endonym,official,,,Halsnæs,Latn,,"389099",,Andre Nord,"122138622",6286.33333333333,4225.66666666667,"143","5724135"
"1997","2019","3167",34,"0260",3rdOrder,"389131",Kommune,2023/03/20 15:40:28.000,,DK,dan,endonym,official,,,Halsnæs,Latn,,"389099",,Andre Nord,"122138622",6286.33333333333,4225.66666666667,"143","8601418"
"1978","2019","3168",24,"0270",3rdOrder,"389132",Kommune,2024/02/02 09:44:28.000,,DK,dan,endonym,official,,,Gribskov,Latn,,"389099",,Andre Nord,"279490315",8959.33333333333,5363.66666666667,"386","3366134"
"1978","2019","3169",24,"0270",3rdOrder,"389132",Kommune,2024/02/02 09:44:28.000,,DK,dan,endonym,official,,,Gribskov,Latn,,"389099",,Andre Nord,"279490315",8959.33333333333,5363.66666666667,"386","43618992"
"1978","2019","3170",24,"0270",3rdOrder,"389132",Kommune,2024/02/02 09:44:28.000,,DK,dan,endonym,official,,,Gribskov,Latn,,"389099",,Andre Nord,"279490315",8959.33333333333,5363.66666666667,"386","10731343"
"1978","2019","3171",24,"0270",3rdOrder,"389132",Kommune,2024/02/02 09:44:28.000,,DK,dan,endonym,official,,,Gribskov,Latn,,"389099",,Andre Nord,"279490315",8959.33333333333,5363.66666666667,"386","29541679"
"1978","2019","3172",24,"0270",3rdOrder,"389132",Kommune,2024/02/02 09:44:28.000,,DK,dan,endonym,official,,,Gribskov,Latn,,"389099",,Andre Nord,"279490315",8959.33333333333,5363.66666666667,"386","2144695"
"1978","2019","3173",24,"0270",3rdOrder,"389132",Kommune,2024/02/02 09:44:28.000,,DK,dan,endonym,official,,,Gribskov,Latn,,"389099",,Andre Nord,"279490315",8959.33333333333,5363.66666666667,"386","1568527"
"1978","2019","3174",24,"0270",3rdOrder,"389132",Kommune,2024/02/02 09:44:28.000,,DK,dan,endonym,official,,,Gribskov,Latn,,"389099",,Andre Nord,"279490315",8959.33333333333,5363.66666666667,"386","2325836"
"1989","2019","3175",24,"0270",3rdOrder,"389132",Kommune,2024/02/02 09:44:28.000,,DK,dan,endonym,official,,,Gribskov,Latn,,"389099",,Andre Nord,"279490315",8959.33333333333,5363.66666666667,"386","54973834"
"1978","2019","3176",24,"0270",3rdOrder,"389132",Kommune,2024/02/02 09:44:28.000,,DK,dan,endonym,official,,,Gribskov,Latn,,"389099",,Andre Nord,"279490315",8959.33333333333,5363.66666666667,"386","17783097"
"1978","2019","3177",24,"0270",3rdOrder,"389132",Kommune,2024/02/02 09:44:28.000,,DK,dan,endonym,official,,,Gribskov,Latn,,"389099",,Andre Nord,"279490315",8959.33333333333,5363.66666666667,"386","18341190"
"1978","2019","3178",24,"0270",3rdOrder,"389132",Kommune,2024/02/02 09:44:28.000,,DK,dan,endonym,official,,,Gribskov,Latn,,"389099",,Andre Nord,"279490315",8959.33333333333,5363.66666666667,"386","1974187"
"1978","2019","3179",24,"0270",3rdOrder,"389132",Kommune,2024/02/02 09:44:28.000,,DK,dan,endonym,official,,,Gribskov,Latn,,"389099",,Andre Nord,"279490315",8959.33333333333,5363.66666666667,"386","549262"
"1978","2019","3180",24,"0270",3rdOrder,"389132",Kommune,2024/02/02 09:44:28.000,,DK,dan,endonym,official,,,Gribskov,Latn,,"389099",,Andre Nord,"279490315",8959.33333333333,5363.66666666667,"386","5975358"
"1978","2019","3181",24,"0270",3rdOrder,"389132",Kommune,2024/02/02 09:44:28.000,,DK,dan,endonym,official,,,Gribskov,Latn,,"389099",,Andre Nord,"279490315",8959.33333333333,5363.66666666667,"386","1903890"
"1978","2019","3182",24,"0270",3rdOrder,"389132",Kommune,2024/02/02 09:44:28.000,,DK,dan,endonym,official,,,Gribskov,Latn,,"389099",,Andre Nord,"279490315",8959.33333333333,5363.66666666667,"386","3368938"
"1978","2019","3183",24,"0270",3rdOrder,"389132",Kommune,2024/02/02 09:44:28.000,,DK,dan,endonym,official,,,Gribskov,Latn,,"389099",,Andre Nord,"279490315",8959.33333333333,5363.66666666667,"386","10558182"
"1978","2019","3184",,,,,,,,,,,,,,,,,,,,,,,,"29144201"
"1978","2019","3185",,,,,,,,,,,,,,,,,,,,,,,,"91723110"
"1995","2019","3186",,,,,,,,,,,,,,,,,,,,,,,,"22922818"
"2003","2019","3187",,,,,,,,,,,,,,,,,,,,,,,,"97670892"
"1978","2019","3188",,,,,,,,,,,,,,,,,,,,,,,,"44843535"
"1978","2019","3189",,,,,,,,,,,,,,,,,,,,,,,,"14325284"
"1978","2019","3190",,,,,,,,,,,,,,,,,,,,,,,,"6497174"
"1978","2019","3191",,,,,,,,,,,,,,,,,,,,,,,,"2987410"
"2013","2019","3192",,,,,,,,,,,,,,,,,,,,,,,,"50936222"
"1978","2019","3193",,,,,,,,,,,,,,,,,,,,,,,,"29724165"
"1978","2019","3194",,,,,,,,,,,,,,,,,,,,,,,,"773536"
"2009","2019","3195",,,,,,,,,,,,,,,,,,,,,,,,"78638524"
"1978","2019","3196",,,,,,,,,,,,,,,,,,,,,,,,"29797042"
"1993","2019","3197",,,,,,,,,,,,,,,,,,,,,,,,"105038077"
"1978","2019","3198",,,,,,,,,,,,,,,,,,,,,,,,"19259740"
"1978","2019","3199",,,,,,,,,,,,,,,,,,,,,,,,"34970205"
"1978","2019","3200",,,,,,,,,,,,,,,,,,,,,,,,"5691145"
"1978","2019","3201",,,,,,,,,,,,,,,,,,,,,,,,"4376453"
"1978","2019","3202",,,,,,,,,,,,,,,,,,,,,,,,"686357"
"1978","2019","3203",,,,,,,,,,,,,,,,,,,,,,,,"2823300"
"1978","2019","3204",,,,,,,,,,,,,,,,,,,,,,,,"7515330"
"1978","2019","3205",,,,,,,,,,,,,,,,,,,,,,,,"1855174"
"1978","2019","3206",,,,,,,,,,,,,,,,,,,,,,,,"4905900"
"1978","2019","3207",,,,,,,,,,,,,,,,,,,,,,,,"8230960"
"1978","2019","3208",,,,,,,,,,,,,,,,,,,,,,,,"15700121"
"1978","2019","3209",,,,,,,,,,,,,,,,,,,,,,,,"5107364"
"1978","2019","3210",,,,,,,,,,,,,,,,,,,,,,,,"5455419"
"1978","2019","3211",,,,,,,,,,,,,,,,,,,,,,,,"5033350"
"1978","2019","3212",,,,,,,,,,,,,,,,,,,,,,,,"3017241"
"1978","2019","3213",,,,,,,,,,,,,,,,,,,,,,,,"2296594"
"1978","2019","3214",,,,,,,,,,,,,,,,,,,,,,,,"4040577"
"1978","2019","3215",,,,,,,,,,,,,,,,,,,,,,,,"7403497"
"1978","2019","3216",,,,,,,,,,,,,,,,,,,,,,,,"2133822"
"1978","2019","3217",,,,,,,,,,,,,,,,,,,,,,,,"3020499"
"1978","2019","3218",,,,,,,,,,,,,,,,,,,,,,,,"2030046"
"1978","2019","3219",,,,,,,,,,,,,,,,,,,,,,,,"3299081"
"1978","2019","3220",,,,,,,,,,,,,,,,,,,,,,,,"1029968"
"1978","2019","3221",,,,,,,,,,,,,,,,,,,,,,,,"462843"
"1978","2019","3222",,,,,,,,,,,,,,,,,,,,,,,,"3719599"
"1978","2019","3223",,,,,,,,,,,,,,,,,,,,,,,,"597741"
"1978","2019","3224",,,,,,,,,,,,,,,,,,,,,,,,"1691299"
"1978","2019","3225",,,,,,,,,,,,,,,,,,,,,,,,"496254"
"1978","2001","3226",,,,,,,,,,,,,,,,,,,,,,,,"1176484"
"1978","2001","3227",,,,,,,,,,,,,,,,,,,,,,,,"600665"
"1978","2019","3228",,,,,,,,,,,,,,,,,,,,,,,,"9072026"
"1978","2019","3229",,,,,,,,,,,,,,,,,,,,,,,,"1257382"
"1978","2012","3230",,,,,,,,,,,,,,,,,,,,,,,,"2189355"
"1978","2019","3231",,,,,,,,,,,,,,,,,,,,,,,,"648475"
"1978","2004","3232",,,,,,,,,,,,,,,,,,,,,,,,"22020323"
"1978","2019","3233",,,,,,,,,,,,,,,,,,,,,,,,"853073"
"1978","2019","3234",,,,,,,,,,,,,,,,,,,,,,,,"2148324"
"1978","2019","3235",,,,,,,,,,,,,,,,,,,,,,,,"12082295"
"1978","2019","3236",,,,,,,,,,,,,,,,,,,,,,,,"757437"
"2012","2019","3237",,,,,,,,,,,,,,,,,,,,,,,,"7804560"
"1978","2019","3238",,,,,,,,,,,,,,,,,,,,,,,,"5874307"
"1978","2019","3239",,,,,,,,,,,,,,,,,,,,,,,,"1085811"
"1978","2019","3240",,,,,,,,,,,,,,,,,,,,,,,,"1184136"
"1978","2019","3241",,,,,,,,,,,,,,,,,,,,,,,,"2769398"
"1978","2019","3242",,,,,,,,,,,,,,,,,,,,,,,,"283197"
"1978","2019","3243",,,,,,,,,,,,,,,,,,,,,,,,"348617"
"1978","2019","3244",,,,,,,,,,,,,,,,,,,,,,,,"4653463"
"1978","2019","3245",,,,,,,,,,,,,,,,,,,,,,,,"12790828"
"1978","2019","3246",,,,,,,,,,,,,,,,,,,,,,,,"8723194"
"1978","2019","3247",,,,,,,,,,,,,,,,,,,,,,,,"10203479"
"1978","2019","3248",,,,,,,,,,,,,,,,,,,,,,,,"17451403"
"1978","2019","3249",,,,,,,,,,,,,,,,,,,,,,,,"10083859"
"1978","2019","3250",,,,,,,,,,,,,,,,,,,,,,,,"17332387"
"1978","2019","3251",,,,,,,,,,,,,,,,,,,,,,,,"21493439"
"1978","2019","3252",,,,,,,,,,,,,,,,,,,,,,,,"8578812"
"1978","2019","3253",,,,,,,,,,,,,,,,,,,,,,,,"8892701"
"1978","2019","3254",,,,,,,,,,,,,,,,,,,,,,,,"19875707"
"1978","2019","3255",,,,,,,,,,,,,,,,,,,,,,,,"2939682"
"2003","2019","3256",,,,,,,,,,,,,,,,,,,,,,,,"13815651"
"1978","2019","3257",,,,,,,,,,,,,,,,,,,,,,,,"12111917"
"1978","2019","3258",,,,,,,,,,,,,,,,,,,,,,,,"23743274"
"1978","2019","3259",,,,,,,,,,,,,,,,,,,,,,,,"4710091"
"1978","2019","3260",,,,,,,,,,,,,,,,,,,,,,,,"14859513"
"1978","2019","3261",,,,,,,,,,,,,,,,,,,,,,,,"1196362"
"1978","2019","3262",,,,,,,,,,,,,,,,,,,,,,,,"2677841"
"1978","2019","3263",,,,,,,,,,,,,,,,,,,,,,,,"20584751"
"2001","2019","3264",,,,,,,,,,,,,,,,,,,,,,,,"30618659"
"1994","2019","3265",,,,,,,,,,,,,,,,,,,,,,,,"20739073"
